swbw	compass_point|direction|position
swearer	blasphemer|nonreligious_person|person|organism|living_thing
swearing	profanity|utterance|auditory_communication|communication
swearword	profanity|utterance|auditory_communication|communication
sweat	condensation|atmospheric_phenomenon|physical_phenomenon|natural_phenomenon|phenomenon|process
sweatband	band|strip|artifact
sweatbox	cell|room|area|structure|artifact
sweater	garment|clothing|consumer_goods|covering|commodity|artifact
sweating	bodily_process|organic_process|process
sweatpants	trouser|garment|clothing|consumer_goods|covering|commodity|artifact
sweats	garment|clothing|consumer_goods|covering|commodity|artifact
sweatshirt	pullover|sweater|garment|clothing|consumer_goods|covering|commodity|artifact
sweatshop	factory|plant|building_complex|structure|artifact
sweatsuit	garment|clothing|consumer_goods|covering|commodity|artifact
swede	european|inhabitant|person|organism|living_thing
swedish	scandinavian|germanic|indo-european|natural_language|language|communication
sweep	scope|extent|magnitude|property
sweeper	employee|worker|person|organism|living_thing
sweeping	cleaning|improvement|change_of_state|change|action|act|event
sweepstakes	lottery|game_of_chance|game|gambling|activity|diversion|vice|act|transgression|event|wrongdoing
sweetbread	variety_meat|meat|food|solid
sweetbreads	variety_meat|meat|food|solid
sweetbriar	rose|shrub|woody_plant|vascular_plant|plant|organism|living_thing
sweetbrier	rose|shrub|woody_plant|vascular_plant|plant|organism|living_thing
sweetener	flavorer|ingredient|foodstuff|food|substance
sweetening	flavorer|ingredient|foodstuff|food|substance
sweetheart	lover|person|organism|living_thing
sweetie	lover|person|organism|living_thing
sweetleaf	angiospermous_yellowwood|yellowwood|tree|woody_plant|vascular_plant|plant|organism|living_thing
sweetmeat	sweet|dainty|nutriment|food|substance
sweetness	taste_property|property
sweetpea	vine|vascular_plant|plant|organism|living_thing
sweetsop	custard_apple|fruit_tree|angiospermous_tree|tree|woody_plant|vascular_plant|plant|organism
swell	wave|movement|happening|event
swellhead	unpleasant_person|unwelcome_person|person|organism|living_thing
swelling	enlargement|symptom|state|evidence|information|cognition
swertia	dicot_genus|genus|taxonomic_group|biological_group
swerve	turn|change_of_course|change_of_direction|change|action|act|event
swerving	turn|change_of_course|change_of_direction|change|action|act|event
swietinia	rosid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
swiftlet	swift|apodiform_bird|bird|vertebrate|chordate|animal|organism|living_thing
swiftness	pace|temporal_property|property
swig	swallow|consumption|bodily_process|organic_process|process
swill	feed|food|substance
swilling	drinking|consumption|bodily_process|organic_process|process
swim	water_sport|sport|diversion|activity|act|event
swimmer	athlete|contestant|person|organism|living_thing
swimmeret	extremity|external_body_part|body_part
swimming	water_sport|sport|diversion|activity|act|event
swimsuit	garment|clothing|consumer_goods|covering|commodity|artifact
swimwear	garment|clothing|consumer_goods|covering|commodity|artifact
swindle	fraud|crime|transgression|wrongdoing|activity|act|event
swindler	deceiver|wrongdoer|bad_person|person|organism|living_thing
swine	even-toed_ungulate|ungulate|placental|mammal|vertebrate|chordate|animal|organism
swineherd	herder|hired_hand|laborer|workman|employee|worker|person|organism
swing	action|state
swinger	athlete|contestant|person|organism|living_thing
swinging	motion|change|action|act|event
swingletree	crossbar|bar|implement|instrumentality|artifact
swipe	stroke|maneuver|motion|change|action|act|event
swirl	round_shape|shape
swish	sound|happening|event
swiss	nation|people
switch	control|mechanism|device|instrumentality|artifact
switchblade	pocketknife|knife|edge_tool|cutter|cutting_implement|tool|implement|instrumentality
switchboard	central|workplace|geographic_point|point|location
switcher	oppressor|unpleasant_person|unwelcome_person|person|organism|living_thing
switcheroo	switch|change|action|act|event
switching	change|action|act|event
switchman	operator
swither	agitation|psychological_state|condition|state
swivel	coupling|mechanical_device|mechanism|device|instrumentality|artifact
swivet	panic|fear|emotion|feeling|state
swiz	swindle|fraud|crime|transgression|wrongdoing|activity|act|event
swizzle	mixed_drink|alcohol|beverage|drug_of_abuse|food|liquid|drug|substance|fluid|agent
swob	cleaning_implement|implement|instrumentality|artifact
swoon	loss_of_consciousness|change|happening|event
swoop	glissando|tune|music|auditory_communication|communication
swoosh	noise|sound|happening|event
swop	exchange|commerce|transaction|group_action|event|act
sword	weapon|instrument|device|instrumentality|artifact
swordfish	saltwater_fish|seafood|food|solid
swordplay	action|act|event
swordsman	combatant|person|organism|living_thing
swordsmanship	skill|ability|cognition
swordtail	cyprinodont|cypriniform_fish|soft-finned_fish|teleost_fish|bony_fish|fish|aquatic_vertebrate|vertebrate
swot	learner|person|organism|living_thing
sybarite	sensualist|person|organism|living_thing
sycamore	wood|plant_material|material|substance
syconium	aggregate_fruit|fruit|reproductive_structure|plant_organ|plant_part|natural_object
sycophancy	obsequiousness|submissiveness|obedience|tractability|trait
sycophant	flatterer|follower|person|organism|living_thing
syllabary	script|orthography|writing|written_communication|communication
syllabication	division|separation|change_of_integrity|change|action|act|event
syllabicity	language_system|system
syllabification	division|separation|change_of_integrity|change|action|act|event
syllable	language_unit
syllabub	drink|helping|small_indefinite_quantity|indefinite_quantity
syllabus	information|message|communication
syllepsis	zeugma|trope|rhetorical_device|device|expressive_style|communication
syllogiser	logician|expert|person|organism|living_thing
syllogism	deduction|reasoning|thinking|higher_cognitive_process|process|cognition
syllogist	logician|expert|person|organism|living_thing
syllogizer	logician|expert|person|organism|living_thing
sylph	woman|adult|female|person|organism|living_thing
sylva	forest|land|biome|community
sylvan	spirit|spiritual_being|belief|content|cognition
sylvanite	mineral|material|substance
sylviidae	bird_family|family|taxonomic_group|biological_group
sylviinae	bird_family|family|taxonomic_group|biological_group
sylvilagus	mammal_genus|genus|taxonomic_group|biological_group
sylvine	mineral|material|substance
sylvite	mineral|material|substance
symbiosis	mutuality|reciprocality
symbol	signal|communication
symbolatry	idolatry|worship|activity|act|event
symbolisation	meaning|message|communication
symboliser	interpreter|mediator|negotiator|communicator|person|organism|living_thing
symbolising	figuration|representation|activity|act|event
symbolism	symbol|signal|communication
symbolist	artist|creator|person|organism|living_thing
symbolization	meaning|message|communication
symbolizer	interpreter|mediator|negotiator|communicator|person|organism|living_thing
symbolizing	figuration|representation|activity|act|event
symbology	ology|discipline|knowledge_domain|content|cognition
symbololatry	idolatry|worship|activity|act|event
symmetricalness	spatial_property|property
symmetry	spatial_property|property
sympathectomy	ablation|operation|medical_procedure|procedure|activity|act|event
sympathiser	communicator|person|organism|living_thing
sympathizer	communicator|person|organism|living_thing
sympathy	inclination|attitude|cognition
sympatry	occurrence|presence|being|state
symphalangus	mammal_genus|genus|taxonomic_group|biological_group
symphilid	arthropod|invertebrate|animal|organism|living_thing
symphonist	composer|musician|artist|creator|person|organism|living_thing
symphony	sonata|classical_music|music_genre|expressive_style|music|communication|auditory_communication
symphoricarpos	asterid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
symphyla	class|taxonomic_group|biological_group
symphysion	craniometric_point|landmark|structure|body_part
symphysis	adhesion|pathology|ill_health|pathological_state|physical_condition|condition|state
symphytum	plant_genus|genus|taxonomic_group|biological_group
symplocaceae	dicot_family|family|taxonomic_group|biological_group
symplocarpus	monocot_genus|genus|taxonomic_group|biological_group
symploce	repetition|rhetorical_device|device|expressive_style|communication
symplocus	dicot_genus|genus|taxonomic_group|biological_group
symposiarch	master_of_ceremonies|entertainer|person|organism|living_thing
symposiast	attendant|participant|associate|peer|person|organism|living_thing
symposium	conference|meeting|gathering|social_group
symptom	evidence|information|cognition
synaeresis	linguistic_process|human_process|process
synaesthesia	sensation|perception|basic_cognitive_process|process|cognition
synagogue	place_of_worship|building|structure|artifact
synagrops	fish_genus|genus|taxonomic_group|biological_group
synanceja	fish_genus|genus|taxonomic_group|biological_group
synapse	junction|union|state
synapsid	reptile|vertebrate|chordate|animal|organism|living_thing
synapsida	class|taxonomic_group|biological_group
synapsis	organic_process|process
synaptomys	mammal_genus|genus|taxonomic_group|biological_group
syncarp	fruit|reproductive_structure|plant_organ|plant_part|natural_object
syncategorem	word|language_unit
syncategoreme	word|language_unit
synchro	system|instrumentality|artifact
synchrocyclotron	cyclotron|accelerator|scientific_instrument|instrument|device|instrumentality|artifact
synchroflash	device|instrumentality|artifact
synchromesh	system|instrumentality|artifact
synchroneity	temporal_relation
synchronicity	temporal_relation
synchronisation	temporal_relation
synchroniser	measuring_instrument|instrument|device|instrumentality|artifact
synchronising	adjustment|calibration|activity|act|event
synchronism	temporal_relation
synchronization	adjustment|calibration|activity|act|event
synchronizer	measuring_instrument|instrument|device|instrumentality|artifact
synchronizing	temporal_relation
synchronoscope	measuring_instrument|instrument|device|instrumentality|artifact
synchrony	temporal_relation
synchroscope	measuring_instrument|instrument|device|instrumentality|artifact
synchrotron	cyclotron|accelerator|scientific_instrument|instrument|device|instrumentality|artifact
synchytriaceae	fungus_family|family|taxonomic_group|biological_group
synchytrium	fungus_genus|genus|taxonomic_group|biological_group
syncopation	rhythm|musical_time|time
syncopator	jazz_musician|musician|performer|entertainer|person|organism|living_thing
syncope	articulation|pronunciation|utterance|auditory_communication|communication
syncretism	union|state
syncytium	cytoplasm|protoplasm|substance
syndactylism	birth_defect|anomaly|defect|abnormality|imperfection|physical_condition|state|condition
syndactyly	birth_defect|anomaly|defect|abnormality|imperfection|physical_condition|state|condition
syndic	agent|businessperson|capitalist|person|organism|living_thing
syndicalism	political_movement|movement|social_group
syndicalist	radical|person|organism|living_thing
syndicate	organized_crime|social_group
syndication	organization|administration|management|social_control|group_action|event|act
syndicator	businessman|businessperson|capitalist|person|organism|living_thing
syndrome	complex|concept|idea|content|cognition
synecdoche	trope|rhetorical_device|device|expressive_style|communication
synechia	adhesion|pathology|ill_health|pathological_state|physical_condition|condition|state
synentognathi	animal_order|order|taxonomic_group|biological_group
synercus	mammal_genus|genus|taxonomic_group|biological_group
syneresis	linguistic_process|human_process|process
synergism	theological_doctrine|doctrine|belief|content|cognition
synergist	drug|agent|substance
synergy	natural_process|process
synesthesia	sensation|perception|basic_cognitive_process|process|cognition
synezesis	organic_process|process
syngnathidae	fish_family|family|taxonomic_group|biological_group
syngnathus	fish_genus|genus|taxonomic_group|biological_group
syngonium	monocot_genus|genus|taxonomic_group|biological_group
synizesis	organic_process|process
synod	council|meeting|gathering|social_group
synodontidae	fish_family|family|taxonomic_group|biological_group
synonym	word|language_unit
synonymist	lexicographer|compiler|linguist|writer|scientist|communicator|person|organism|living_thing
synonymity	semantic_relation|linguistic_relation
synonymousness	semantic_relation|linguistic_relation
synonymy	semantic_relation|linguistic_relation
synopsis	summary|statement|message|communication
synoptics	sacred_text|writing|written_communication|communication
synovia	secretion|liquid_body_substance|body_substance|substance
synovitis	inflammation|symptom|evidence|information|cognition
synovium	membrane|animal_tissue|tissue|body_part
synset	set|collection
syntactician	linguist|scientist|person|organism|living_thing
syntagm	string_of_words|language|string|communication|sequence|series|ordering|arrangement
syntagma	string_of_words|language|string|communication|sequence|series|ordering|arrangement
syntax	structure|cognition
synthesis	chemical_process|natural_process|process
synthesiser	intellectual|person|organism|living_thing
synthesist	intellectual|person|organism|living_thing
synthesizer	electronic_instrument|keyboard_instrument|musical_instrument|device|instrumentality|artifact
synthetic	compound|chemical|material|substance
synthetism	genre|art|creation|artifact
syph	venereal_disease|contagious_disease|communicable_disease|disease|illness|ill_health|pathological_state|physical_condition
syphilis	venereal_disease|contagious_disease|communicable_disease|disease|illness|ill_health|pathological_state|physical_condition
syphilitic	sick_person|unfortunate|person|organism|living_thing
syphon	tube|conduit|passage|way|artifact
syrian	asian|person_of_color|inhabitant|person|organism|living_thing
syringa	dicot_genus|genus|taxonomic_group|biological_group
syringe	medical_instrument|instrument|device|instrumentality|artifact
syrinx	structure|body_part
syrrhaptes	bird_genus|genus|taxonomic_group|biological_group
syrup	sweetening|flavorer|ingredient|foodstuff|food|substance
system	instrumentality|artifact
systematics	science|discipline|knowledge_domain|content|cognition
systematisation	organization|activity|act|event
systematiser	organizer|thinker|intellectual|person|organism|living_thing
systematism	practice|activity|act|event
systematist	biologist|scientist|person|organism|living_thing
systematization	organization|activity|act|event
systematizer	organizer|thinker|intellectual|person|organism|living_thing
systemiser	organizer|thinker|intellectual|person|organism|living_thing
systemizer	organizer|thinker|intellectual|person|organism|living_thing
systole	pulse|periodic_event|happening|event
syzygium	dicot_genus|genus|taxonomic_group|biological_group
syzygy	physical_phenomenon|natural_phenomenon|phenomenon|process
taal	dutch|west_germanic|germanic|indo-european|natural_language|language|communication
tab	strip|artifact
tabanidae	arthropod_family|family|taxonomic_group|biological_group
tabard	tunic|cloak|overgarment|garment|clothing|consumer_goods|covering|commodity|artifact
tabbouleh	salad|dish|nutriment|food|substance
tabby	domestic_cat|domestic_animal|cat|animal|feline|organism|carnivore|living_thing|placental|mammal|vertebrate|chordate
tabernacles	religious_festival|jewish_holy_day|festival|religious_holiday|time_period|holiday|fundamental_quantity|day|calendar_day
tabernaemontana	dicot_genus|genus|taxonomic_group|biological_group
tabes	atrophy|symptom|evidence|information|cognition
tabi	sock|hosiery|footwear|clothing|consumer_goods|covering|commodity|artifact
tabis	sock|hosiery|footwear|clothing|consumer_goods|covering|commodity|artifact
tablature	musical_notation|notation|writing|written_communication|communication
table	array|arrangement
tableau	arrangement
tablecloth	table_linen|linen|white_goods|drygoods|commodity|artifact
tablefork	fork|cutlery|tableware|ware|article|artifact
tableland	highland|natural_elevation|geological_formation
tablemate	diner|eater|consumer|user|person|organism|living_thing
tablespoon	containerful|indefinite_quantity
tablespoonful	containerful|indefinite_quantity
tablet	slab|block|artifact
tabletop	work_surface|surface|artifact
tableware	ware|article|artifact
tabloid	newspaper|press|print_media|medium|instrumentality|artifact
taboo	bias|partiality|inclination|attitude|cognition
tabooli	salad|dish|nutriment|food|substance
tabor	drum|percussion_instrument|musical_instrument|device|instrumentality|artifact
taboret	stool|seat|furniture|furnishing|instrumentality|artifact
tabour	drum|percussion_instrument|musical_instrument|device|instrumentality|artifact
tabouret	stool|seat|furniture|furnishing|instrumentality|artifact
tabu	bias|partiality|inclination|attitude|cognition
tabulation	information|message|communication
tabulator	calculator|machine|device|instrumentality|artifact
tabun	organophosphate_nerve_agent|nerve_gas|agent|poison_gas|substance|chemical_weapon|gas|weapon_of_mass_destruction|fluid|weapon|instrument|device
tacamahac	poplar|angiospermous_tree|tree|woody_plant|vascular_plant|plant|organism|living_thing
tacca	liliid_monocot_genus|monocot_genus|genus|taxonomic_group|biological_group
taccaceae	liliid_monocot_family|monocot_family|family|taxonomic_group|biological_group
tach	measuring_instrument|instrument|device|instrumentality|artifact
tacheometer	theodolite|surveying_instrument|instrument|device|instrumentality|artifact
tachinidae	arthropod_family|family|taxonomic_group|biological_group
tachistoscope	scientific_instrument|instrument|device|instrumentality|artifact
tachogram	graph|visual_communication|communication
tachograph	tachometer|measuring_instrument|instrument|device|instrumentality|artifact
tachometer	measuring_instrument|instrument|device|instrumentality|artifact
tachycardia	cardiac_arrhythmia|heart_disease|cardiovascular_disease|disorder|physical_condition|condition|state
tachyglossidae	mammal_family|family|taxonomic_group|biological_group
tachyglossus	mammal_genus|genus|taxonomic_group|biological_group
tachygraphy	handwriting|writing|written_communication|communication
tachylite	volcanic_glass|volcanic_rock|igneous_rock|rock|material|substance
tachymeter	theodolite|surveying_instrument|instrument|device|instrumentality|artifact
tachypleus	arthropod_genus|genus|taxonomic_group|biological_group
taciturnity	uncommunicativeness|trait
tack	bearing|direction|path|line|location
tacker	worker|person|organism|living_thing
tackiness	viscosity|consistency|property
tacking	sewing_stitch|stitch|sewing|needlework|creation|artifact
tackle	lineman|football_player|player|athlete|contestant|person|organism|living_thing
tackler	football_player|player|athlete|contestant|person|organism|living_thing
taco	dish|nutriment|food|substance
taconite	chert|iron_ore|silica|ore|oxide|mineral|compound|material|chemical|substance
tact	consideration|kindness|good|morality|quality
tactfulness	consideration|kindness|good|morality|quality
tactic	plan_of_action|plan|idea|content|cognition
tactician	planner|person|organism|living_thing
tactics	military_science|discipline|knowledge_domain|content|cognition
tactility	somesthesia|interoception|sensitivity|sense|faculty|ability|cognition
tactlessness	inconsideration|unkindness|insensitivity|inability|quality
tad	small_indefinite_quantity|indefinite_quantity
tadalafil	virility_drug|drug|agent|substance
tadarida	mammal_genus|genus|taxonomic_group|biological_group
tadorna	bird_genus|genus|taxonomic_group|biological_group
tadpole	larva|animal|organism|living_thing
tadzhik	asian|person_of_color|inhabitant|person|organism|living_thing
taekwondo	martial_art|self-defense|protection|activity|act|event
tael	weight_unit|unit_of_measurement|definite_quantity
taenia	headband|band|strip|artifact
taeniidae	worm_family|family|taxonomic_group|biological_group
taffeta	fabric|artifact
taffrail	railing|barrier|obstruction|structure|artifact
taffy	candy|sweet|dainty|nutriment|food|substance
tag	label|marker|symbol|signal|communication
tagalog	filipino|native|person|organism|living_thing
tagalong	follower|person|organism|living_thing
tagamet	histamine_blocker|antacid|medicine|agent|drug|substance
tagasaste	shrub|woody_plant|vascular_plant|plant|organism|living_thing
tageteste	asterid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
tagger	person|organism|living_thing
tagliatelle	pasta|food|solid
taguan	asiatic_flying_squirrel|squirrel|rodent|placental|mammal|vertebrate|chordate|animal
tahini	spread|condiment|flavorer|ingredient|foodstuff|food|substance
tahitian	polynesian|austronesian|inhabitant|person|organism|living_thing
tai	kadai|sino-tibetan|natural_language|language|communication
taichi	martial_art|self-defense|protection|activity|act|event
taichichuan	martial_art|self-defense|protection|activity|act|event
tail	process|body_part
tailback	back|football_player|player|athlete|contestant|person|organism|living_thing
tailboard	gate|movable_barrier|barrier|obstruction|structure|artifact
tailcoat	formalwear|attire|clothing|consumer_goods|covering|commodity|artifact
tailfin	stabilizer|airfoil|device|instrumentality|artifact
tailflower	houseplant|plant|organism|living_thing
tailgate	gate|movable_barrier|barrier|obstruction|structure|artifact
tailgater	driver|operator
tailing	pursuit|motion|change|action|act|event
taillight	lamp|source_of_illumination|device|instrumentality|artifact
tailor	garmentmaker|needleworker|maker|creator|person|organism|living_thing
tailorbird	old_world_warbler|warbler|oscine|passerine|bird|vertebrate|chordate|animal
tailoring	trade|occupation|activity|act|event
tailpiece	appendage
tailpipe	pipe|tube|conduit|passage|way|artifact
tailplane	airfoil|device|instrumentality|artifact
tailrace	watercourse|way|artifact
tails	formalwear|attire|clothing|consumer_goods|covering|commodity|artifact
tailspin	agitation|psychological_state|condition|state
tailstock	support|device|instrumentality|artifact
tailwind	wind|weather|atmospheric_phenomenon|physical_phenomenon|natural_phenomenon|phenomenon|process
tailwort	herb|vascular_plant|plant|organism|living_thing
taint	impurity|condition|state
taipan	elapid|snake|diapsid|reptile|vertebrate|chordate|animal|organism
taira	musteline_mammal|carnivore|placental|mammal|vertebrate|chordate|animal|organism
taiwanese	asian|person_of_color|inhabitant|person|organism|living_thing
tajik	asian|person_of_color|inhabitant|person|organism|living_thing
tajiki	iranian|indo-iranian|indo-european|natural_language|language|communication
taka	bangladeshi_monetary_unit|monetary_unit|unit_of_measurement|definite_quantity
takahe	rail|wading_bird|aquatic_bird|bird|vertebrate|chordate|animal|organism
take	filming|photography|pictorial_representation|representation|activity|act|event
takeaway	concession|agreement|speech_act|act|event
takedown	fall|victory|ending|success|happening|event
takelma	penutian|indian|amerindian|person_of_color|person|organism|living_thing
takeoff	departure|act|event
takeout	convenience_food|food|solid
takeover	buyout|acquisition|acquiring|act|event
taker	customer|consumer|user|person|organism|living_thing
takilman	penutian|amerind|natural_language|language|communication
takin	goat_antelope|bovid|ruminant|even-toed_ungulate|ungulate|placental|mammal|vertebrate
taking	action|act|event
takings	income|financial_gain|gain|sum|assets|possession
tala	western_samoan_monetary_unit|monetary_unit|unit_of_measurement|definite_quantity
talapoin	guenon|old_world_monkey|monkey|primate|placental|mammal|vertebrate|chordate
talaria	sandal|shoe|footwear|covering|artifact
talc	mineral|material|substance
talcum	toilet_powder|powder|toiletry|medicine|instrumentality|drug|artifact|agent|substance
tale	message|communication
taleban	religious_movement|movement|social_group
talebearer	gossip|communicator|person|organism|living_thing
talent	expert|person|organism|living_thing
talentlessness	inaptitude|inability|cognition
taleteller	gossip|communicator|person|organism|living_thing
taliban	religious_movement|movement|social_group
talinum	caryophylloid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
talipes	deformity|affliction|ill_health|pathological_state|physical_condition|condition|state
talipot	fan_palm|palm|tree|woody_plant|vascular_plant|plant|organism|living_thing
talisman	charm
talk	conversation|speech|auditory_communication|communication
talkativeness	communicativeness|trait
talker	articulator|communicator|person|organism|living_thing
talkie	movie|product|show|creation|social_event|artifact|event
talking	conversation|speech|auditory_communication|communication
talks	discussion|speech|auditory_communication|communication
tall	size|property
tallboy	chest_of_drawers|furniture|furnishing|instrumentality|artifact
tallgrass	grass|gramineous_plant|herb|vascular_plant|plant|organism|living_thing
tallith	shawl|cloak|overgarment|garment|clothing|consumer_goods|covering|commodity|artifact
tallness	stature|bodily_property|property
tallow	animal_oil|animal_material|oil|material|lipid|substance|macromolecule|organic_compound|molecule|compound|chemical
tally	score|success|attainment|accomplishment|action|act|event
tallyman	traveling_salesman|spokesperson|salesman|advocate|salesperson|person|employee|organism|worker|living_thing
talon	claw|horny_structure|structure|body_part
talpidae	mammal_family|family|taxonomic_group|biological_group
talus	geological_formation
talwin	analgesic|medicine|drug|agent|substance
tam	cap|headdress|clothing|consumer_goods|covering|commodity|artifact
tamandu	anteater|edentate|placental|mammal|vertebrate|chordate|animal|organism
tamandua	anteater|edentate|placental|mammal|vertebrate|chordate|animal|organism
tamanoir	anteater|edentate|placental|mammal|vertebrate|chordate|animal|organism
tamarack	larch|conifer|gymnospermous_tree|tree|woody_plant|vascular_plant|plant|organism
tamarao	old_world_buffalo|bovid|ruminant|even-toed_ungulate|ungulate|placental|mammal|vertebrate
tamarau	old_world_buffalo|bovid|ruminant|even-toed_ungulate|ungulate|placental|mammal|vertebrate
tamaricaceae	dilleniid_dicot_family|dicot_family|family|taxonomic_group|biological_group
tamarillo	shrub|woody_plant|vascular_plant|plant|organism|living_thing
tamarin	marmoset|new_world_monkey|monkey|primate|placental|mammal|vertebrate|chordate
tamarind	bean_tree|tree|woody_plant|vascular_plant|plant|organism|living_thing
tamarindo	bean_tree|tree|woody_plant|vascular_plant|plant|organism|living_thing
tamarindus	rosid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
tamarisk	shrub|woody_plant|vascular_plant|plant|organism|living_thing
tamarix	dilleniid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
tambac	alloy|mixture|substance
tambala	malawian_monetary_unit|monetary_unit|unit_of_measurement|definite_quantity
tambocor	antiarrhythmic|medicine|drug|agent|substance
tambour	framework|supporting_structure|structure|artifact
tambourine	drum|percussion_instrument|musical_instrument|device|instrumentality|artifact
tameness	tractability|trait
tamer	animal_trainer|trainer|leader|person|organism|living_thing
tamias	mammal_genus|genus|taxonomic_group|biological_group
tamiasciurus	mammal_genus|genus|taxonomic_group|biological_group
tamil	dravidian|indian|asian|person_of_color|inhabitant|person|organism|living_thing
tammany	organization|social_group
tammuz	jewish_calendar_month|calendar_month|time_period|fundamental_quantity
tammy	fabric|artifact
tamoxifen	antagonist|drug|agent|substance
tamp	tool|implement|instrumentality|artifact
tampax	tampon|plug|blockage|obstruction|structure|artifact
tamper	tool|implement|instrumentality|artifact
tampering	change_of_state|change|action|act|event
tampion	plug|blockage|obstruction|structure|artifact
tampon	plug|blockage|obstruction|structure|artifact
tamponade	obstruction|physical_condition|condition|state
tamponage	obstruction|physical_condition|condition|state
tamus	plant_genus|genus|taxonomic_group|biological_group
tan	hyperpigmentation|physical_condition|condition|state
tanacetum	asterid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
tanager	oscine|passerine|bird|vertebrate|chordate|animal|organism|living_thing
tanbark	bark|covering|natural_object
tandearil	anti-inflammatory|medicine|drug|agent|substance
tandem	placement|position
tandoor	oven|kitchen_appliance|home_appliance|appliance|durables|consumer_goods|commodity|artifact
tanekaha	celery_pine|conifer|gymnospermous_tree|tree|woody_plant|vascular_plant|plant|organism
tang	dynasty|family|lineage|genealogy|kin|social_group
tanga	tajikistani_monetary_unit|monetary_unit|unit_of_measurement|definite_quantity
tangelo	citrus|fruit_tree|angiospermous_tree|tree|woody_plant|vascular_plant|plant|organism
tangency	contact|connection|union|state
tangent	straight_line|line|shape
tangerine	mandarin|citrus|fruit_tree|angiospermous_tree|tree|woody_plant|vascular_plant|plant
tangibility	materiality|quality
tangibleness	materiality|quality
tanginess	spiciness|taste_property|property
tangle	natural_object
tanglebush	forestiera|shrub|woody_plant|vascular_plant|plant|organism|living_thing
tango	ballroom_dancing|social_dancing|dancing|diversion|performing_arts|activity|humanistic_discipline|act|discipline|event|knowledge_domain|content
tangor	orange|citrus|fruit_tree|angiospermous_tree|tree|woody_plant|vascular_plant|plant
tangram	puzzle|game|game_equipment|equipment|instrumentality|artifact
tank	armored_vehicle|military_vehicle|tracked_vehicle|self-propelled_vehicle|vehicle|wheeled_vehicle|conveyance|container|instrumentality|artifact
tanka	poem|literary_composition|writing|written_communication|communication
tankage	indefinite_quantity
tankard	drinking_vessel|vessel|container|instrumentality|artifact
tanker	soldier|enlisted_person|serviceman|skilled_worker|worker|person|organism|living_thing
tankful	containerful|indefinite_quantity
tanner	craftsman|skilled_worker|worker|person|organism|living_thing
tannery	workplace|geographic_point|point|location
tannia	arum|herb|vascular_plant|plant|organism|living_thing
tannin	phenol|organic_compound|compound|chemical|material|substance
tanning	bodily_process|organic_process|process
tannoy	loudspeaker|electro-acoustic_transducer|transducer|electrical_device|device|instrumentality|artifact
tanoan	amerind|natural_language|language|communication
tansy	composite|flower|angiosperm|spermatophyte|vascular_plant|plant|organism|living_thing
tantaliser	tormentor|oppressor|unpleasant_person|unwelcome_person|person|organism|living_thing
tantalite	mineral|material|substance
tantalization	harassment|mistreatment|practice|activity|act|event
tantalizer	tormentor|oppressor|unpleasant_person|unwelcome_person|person|organism|living_thing
tantalum	metallic_element|chemical_element|substance
tantilla	reptile_genus|genus|taxonomic_group|biological_group
tantra	sanskrit_literature|literature|writing|written_communication|communication
tantrism	buddhism|religion|institution|organization|social_group
tantrist	disciple|follower|person|organism|living_thing
tantrum	bad_temper|anger|emotion|feeling|state
tanzanian	african|person|organism|living_thing
tao	principle|law|concept|idea|content|cognition
taoiseach	chancellor|head_of_state|representative|negotiator|communicator|person|organism|living_thing
taoism	sect|religion|institution|organization|social_group
taoist	disciple|follower|person|organism|living_thing
taos	pueblo|indian|amerindian|person_of_color|person|organism|living_thing
tap	plate|sheet|artifact
tapa	bark|covering|natural_object
tape	strip|artifact
tapeline	measuring_instrument|instrument|device|instrumentality|artifact
tapenade	spread|condiment|flavorer|ingredient|foodstuff|food|substance
taper	convex_shape|solid|shape
tapering	lowering|decrease|change_of_magnitude|change|action|act|event
tapestry	complexity|quality
tapeworm	flatworm|worm|invertebrate|animal|organism|living_thing
taphephobia	simple_phobia|phobia|anxiety_disorder|mental_disorder|disorder|physical_condition|condition|state
taphouse	tavern|building|structure|artifact
taping	recording|memory_device|device|instrumentality|artifact
tapioca	foodstuff|food|substance
tapir	odd-toed_ungulate|ungulate|placental|mammal|vertebrate|chordate|animal|organism
tapiridae	mammal_family|family|taxonomic_group|biological_group
tapirus	mammal_genus|genus|taxonomic_group|biological_group
tapis	fabric|artifact
tapotement	massage|treatment|care|work|activity|act|event
tappa	bark|covering|natural_object
tapper	person|organism|living_thing
tappet	lever|bar|implement|instrumentality|artifact
tapping	sound|happening|event
taproom	room|area|structure|artifact
taproot	root|plant_organ|plant_part|natural_object
taps	bugle_call|signal|communication
tapster	publican|bartender|employee|worker|person|organism|living_thing
tar	bitumen|hydrocarbon|organic_compound|compound|chemical|material|substance
taracahitian	indian|amerindian|person_of_color|person|organism|living_thing
taradiddle	lie|falsehood|statement|message|communication
tarahumara	taracahitian|indian|amerindian|person_of_color|person|organism|living_thing
